time,requests
2021-03-23 17:17:00,1305.5833333333333
2021-03-23 17:18:00,1307.0833333333333
2021-03-23 17:19:00,1273.8833333333334
2021-03-23 17:20:00,1259.65
2021-03-23 17:21:00,1301.8166666666666
2021-03-23 17:22:00,1311.4666666666667
2021-03-23 17:23:00,1279.2
2021-03-23 17:24:00,1290.75
2021-03-23 17:25:00,1290.45
2021-03-23 17:26:00,1266.65
2021-03-23 17:27:00,1246.25
2021-03-23 17:28:00,1244.5333333333333
2021-03-23 17:29:00,1260.3
2021-03-23 17:30:00,1245.45
2021-03-23 17:31:00,1243.3
2021-03-23 17:32:00,1139.6833333333334
2021-03-23 17:33:00,1238.8333333333333
2021-03-23 17:34:00,1269.8666666666666
2021-03-23 17:35:00,1235.35
2021-03-23 17:36:00,1263.7166666666667
2021-03-23 17:37:00,1275.15
2021-03-23 17:38:00,1032.5833333333333
2021-03-23 17:39:00,1233.35
2021-03-23 17:40:00,1188.8
2021-03-23 17:41:00,1263.3
2021-03-23 17:42:00,1265.2833333333333
2021-03-23 17:43:00,1237.3166666666666
2021-03-23 17:44:00,1236.8
2021-03-23 17:45:00,1248.4
2021-03-23 17:46:00,1281.1
2021-03-23 17:47:00,1287.9166666666667
2021-03-23 17:48:00,1277.7333333333333
2021-03-23 17:49:00,1278.8166666666666
2021-03-23 17:50:00,1287.2333333333333
2021-03-23 17:51:00,1347.5166666666667
2021-03-23 17:52:00,1279.2666666666667
2021-03-23 17:53:00,1283.0
2021-03-23 17:54:00,1291.8833333333334
2021-03-23 17:55:00,1308.0833333333333
2021-03-23 17:56:00,1315.8166666666666
2021-03-23 17:57:00,1294.7166666666667
2021-03-23 17:58:00,1318.75
2021-03-23 17:59:00,1298.65
2021-03-23 18:00:00,1272.0166666666667
2021-03-23 18:01:00,1259.1666666666667
2021-03-23 18:02:00,1293.1333333333334
2021-03-23 18:03:00,1275.3833333333334
2021-03-23 18:04:00,1247.6833333333334
2021-03-23 18:05:00,1170.3166666666666
2021-03-23 18:06:00,1243.5666666666666
2021-03-23 18:07:00,1278.5666666666666
2021-03-23 18:08:00,1309.0333333333333
2021-03-23 18:09:00,1297.1666666666667
2021-03-23 18:10:00,1279.7666666666667
2021-03-23 18:11:00,1263.4333333333334
2021-03-23 18:12:00,1255.4166666666667
2021-03-23 18:13:00,1271.3166666666666
2021-03-23 18:14:00,1280.75
2021-03-23 18:15:00,1262.4166666666667
2021-03-23 18:16:00,1250.7666666666667
2021-03-23 18:17:00,1282.2833333333333
2021-03-23 18:18:00,1246.1
2021-03-23 18:19:00,1264.9333333333334
2021-03-23 18:20:00,1250.9333333333334
2021-03-23 18:21:00,1244.0
2021-03-23 18:22:00,1246.3333333333333
2021-03-23 18:23:00,1253.0833333333333
2021-03-23 18:24:00,1288.2
2021-03-23 18:25:00,1273.8
2021-03-23 18:26:00,1263.0
2021-03-23 18:27:00,1309.95
2021-03-23 18:28:00,1262.1833333333334
2021-03-23 18:29:00,1279.5833333333333
2021-03-23 18:30:00,1300.8166666666666
2021-03-23 18:31:00,1245.8
2021-03-23 18:32:00,1245.9666666666667
2021-03-23 18:33:00,1257.15
2021-03-23 18:34:00,1258.6
2021-03-23 18:35:00,1236.6
2021-03-23 18:36:00,1207.9
2021-03-23 18:37:00,1216.65
2021-03-23 18:38:00,1267.4666666666667
2021-03-23 18:39:00,1239.3
2021-03-23 18:40:00,1253.4333333333334
2021-03-23 18:41:00,1217.85
2021-03-23 18:42:00,1217.2666666666667
2021-03-23 18:43:00,1208.4666666666667
2021-03-23 18:44:00,1239.5666666666666
2021-03-23 18:45:00,1236.9833333333333
2021-03-23 18:46:00,1265.6
2021-03-23 18:47:00,1200.4
2021-03-23 18:48:00,1203.4
2021-03-23 18:49:00,1217.6166666666666
2021-03-23 18:50:00,1222.35
2021-03-23 18:51:00,1251.9833333333333
2021-03-23 18:52:00,1244.5
2021-03-23 18:53:00,1221.9666666666667
2021-03-23 18:54:00,1236.3833333333334
2021-03-23 18:55:00,1210.3333333333333
2021-03-23 18:56:00,1202.7
2021-03-23 18:57:00,1200.0333333333333
2021-03-23 18:58:00,1186.8333333333333
2021-03-23 18:59:00,1193.7333333333333
2021-03-23 19:00:00,1148.2166666666667
2021-03-23 19:01:00,1134.8833333333334
2021-03-23 19:02:00,1139.8333333333333
2021-03-23 19:03:00,1161.7333333333333
2021-03-23 19:04:00,1181.6166666666666
2021-03-23 19:05:00,1165.45
2021-03-23 19:06:00,1219.05
2021-03-23 19:07:00,1211.8
2021-03-23 19:08:00,1204.8
2021-03-23 19:09:00,1179.35
2021-03-23 19:10:00,1169.3333333333333
2021-03-23 19:11:00,1190.6666666666667
2021-03-23 19:12:00,1155.25
2021-03-23 19:13:00,1155.1833333333334
2021-03-23 19:14:00,1187.4333333333334
2021-03-23 19:15:00,1151.3166666666666
2021-03-23 19:16:00,1152.7333333333333
2021-03-23 19:17:00,1167.4333333333334
2021-03-23 19:18:00,1125.45
2021-03-23 19:19:00,1194.3666666666666
2021-03-23 19:20:00,1169.3
2021-03-23 19:21:00,1166.6666666666667
2021-03-23 19:22:00,1149.95
2021-03-23 19:23:00,1148.75
2021-03-23 19:24:00,1146.5333333333333
2021-03-23 19:25:00,1157.2833333333333
2021-03-23 19:26:00,1120.7333333333333
2021-03-23 19:27:00,1104.0
2021-03-23 19:28:00,1110.8333333333333
2021-03-23 19:29:00,1107.6166666666666
2021-03-23 19:30:00,1129.5666666666666
2021-03-23 19:31:00,1062.6833333333334
2021-03-23 19:32:00,1096.5333333333333
2021-03-23 19:33:00,1084.5833333333333
2021-03-23 19:34:00,1077.5166666666667
2021-03-23 19:35:00,1061.6666666666667
2021-03-23 19:36:00,1125.95
2021-03-23 19:37:00,1106.5166666666667
2021-03-23 19:38:00,1094.9
2021-03-23 19:39:00,1136.5833333333333
2021-03-23 19:40:00,1123.0166666666667
2021-03-23 19:41:00,1103.5666666666666
2021-03-23 19:42:00,1108.5166666666667
2021-03-23 19:43:00,1112.9
2021-03-23 19:44:00,1122.7
2021-03-23 19:45:00,1081.15
2021-03-23 19:46:00,1081.3333333333333
2021-03-23 19:47:00,1065.5
2021-03-23 19:48:00,1070.8666666666666
2021-03-23 19:49:00,1097.1833333333334
2021-03-23 19:50:00,1099.2666666666667
2021-03-23 19:51:00,1126.5333333333333
2021-03-23 19:52:00,1093.2333333333333
2021-03-23 19:53:00,1103.2166666666667
2021-03-23 19:54:00,1132.9833333333333
2021-03-23 19:55:00,1093.3
2021-03-23 19:56:00,1103.2
2021-03-23 19:57:00,1112.0666666666666
2021-03-23 19:58:00,1116.8666666666666
2021-03-23 19:59:00,1136.7
2021-03-23 20:00:00,1089.0666666666666
2021-03-23 20:01:00,1056.4666666666667
2021-03-23 20:02:00,1060.1333333333334
2021-03-23 20:03:00,1091.5
2021-03-23 20:04:00,1098.7833333333333
2021-03-23 20:05:00,1063.1666666666667
2021-03-23 20:06:00,1049.5833333333333
2021-03-23 20:07:00,1069.7666666666667
2021-03-23 20:08:00,1097.9666666666667
2021-03-23 20:09:00,1084.6666666666667
2021-03-23 20:10:00,1108.2666666666667
2021-03-23 20:11:00,1106.75
2021-03-23 20:12:00,1084.7333333333333
2021-03-23 20:13:00,1082.6166666666666
2021-03-23 20:14:00,1096.6333333333334
2021-03-23 20:15:00,1042.3
2021-03-23 20:16:00,1052.9666666666667
2021-03-23 20:17:00,1034.4
2021-03-23 20:18:00,1085.0833333333333
2021-03-23 20:19:00,1077.65
2021-03-23 20:20:00,1028.0666666666666
2021-03-23 20:21:00,1039.4166666666667
2021-03-23 20:22:00,1048.5833333333333
2021-03-23 20:23:00,1063.15
2021-03-23 20:24:00,1063.15
2021-03-23 20:25:00,1045.5833333333333
2021-03-23 20:26:00,1008.2833333333333
2021-03-23 20:27:00,1015.7333333333333
2021-03-23 20:28:00,1016.9333333333333
2021-03-23 20:29:00,1027.8333333333333
2021-03-23 20:30:00,1040.2333333333333
2021-03-23 20:31:00,1031.5333333333333
2021-03-23 20:32:00,1071.05
2021-03-23 20:33:00,1038.35
2021-03-23 20:34:00,1059.4
2021-03-23 20:35:00,1047.4333333333334
2021-03-23 20:36:00,1049.8333333333333
2021-03-23 20:37:00,1072.9666666666667
2021-03-23 20:38:00,1075.6833333333334
2021-03-23 20:39:00,1088.1166666666666
2021-03-23 20:40:00,1066.7666666666667
2021-03-23 20:41:00,1050.0333333333333
2021-03-23 20:42:00,1034.55
2021-03-23 20:43:00,1072.1
2021-03-23 20:44:00,1044.0833333333333
2021-03-23 20:45:00,1052.95
2021-03-23 20:46:00,1047.6166666666666
2021-03-23 20:47:00,1075.4333333333334
2021-03-23 20:48:00,1053.15
2021-03-23 20:49:00,1049.1333333333334
2021-03-23 20:50:00,1042.0
2021-03-23 20:51:00,1010.05
2021-03-23 20:52:00,992.25
2021-03-23 20:53:00,972.7666666666667
2021-03-23 20:54:00,974.8666666666667
2021-03-23 20:55:00,982.5833333333334
2021-03-23 20:56:00,952.3166666666667
2021-03-23 20:57:00,945.4166666666666
2021-03-23 20:58:00,941.7
2021-03-23 20:59:00,949.7
2021-03-23 21:00:00,922.7833333333333
2021-03-23 21:01:00,946.0
2021-03-23 21:02:00,954.0166666666667
2021-03-23 21:03:00,964.4666666666667
2021-03-23 21:04:00,931.8333333333334
2021-03-23 21:05:00,915.3
2021-03-23 21:06:00,938.4333333333333
2021-03-23 21:07:00,957.8833333333333
2021-03-23 21:08:00,938.5666666666667
2021-03-23 21:09:00,940.0333333333333
2021-03-23 21:10:00,931.0833333333334
2021-03-23 21:11:00,941.4
2021-03-23 21:12:00,913.85
2021-03-23 21:13:00,928.65
2021-03-23 21:14:00,910.55
2021-03-23 21:15:00,914.85
2021-03-23 21:16:00,900.45
2021-03-23 21:17:00,872.5166666666667
2021-03-23 21:18:00,866.75
2021-03-23 21:19:00,886.1333333333333
2021-03-23 21:20:00,872.4333333333333
2021-03-23 21:21:00,867.8833333333333
2021-03-23 21:22:00,873.3
2021-03-23 21:23:00,894.4333333333333
2021-03-23 21:24:00,868.2833333333333
2021-03-23 21:25:00,942.3166666666667
2021-03-23 21:26:00,1179.35
2021-03-23 21:27:00,869.2
2021-03-23 21:28:00,855.8666666666667
2021-03-23 21:29:00,834.4833333333333
2021-03-23 21:30:00,840.3
2021-03-23 21:31:00,841.7
2021-03-23 21:32:00,857.0666666666667
2021-03-23 21:33:00,843.35
2021-03-23 21:34:00,827.0333333333333
2021-03-23 21:35:00,795.7
2021-03-23 21:36:00,770.3666666666667
2021-03-23 21:37:00,745.8833333333333
2021-03-23 21:38:00,723.15
2021-03-23 21:39:00,705.3833333333333
2021-03-23 21:40:00,710.2833333333333
2021-03-23 21:41:00,679.0333333333333
2021-03-23 21:42:00,675.6
2021-03-23 21:43:00,700.8333333333334
2021-03-23 21:44:00,685.7333333333333
2021-03-23 21:45:00,683.7666666666667
2021-03-23 21:46:00,674.95
2021-03-23 21:47:00,654.5333333333333
2021-03-23 21:48:00,639.6333333333333
2021-03-23 21:49:00,633.9166666666666
2021-03-23 21:50:00,637.6
2021-03-23 21:51:00,643.3
2021-03-23 21:52:00,603.3666666666667
2021-03-23 21:53:00,597.9166666666666
2021-03-23 21:54:00,584.0666666666667
2021-03-23 21:55:00,617.5
2021-03-23 21:56:00,602.7
2021-03-23 21:57:00,592.25
2021-03-23 21:58:00,601.2166666666667
2021-03-23 21:59:00,595.95
2021-03-23 22:00:00,597.25
2021-03-23 22:01:00,612.8333333333334
2021-03-23 22:02:00,592.6666666666666
2021-03-23 22:03:00,573.65
2021-03-23 22:04:00,577.9833333333333
2021-03-23 22:05:00,567.0833333333334
2021-03-23 22:06:00,590.85
2021-03-23 22:07:00,579.25
2021-03-23 22:08:00,574.1333333333333
2021-03-23 22:09:00,584.0833333333334
2021-03-23 22:10:00,577.5
2021-03-23 22:11:00,552.55
2021-03-23 22:12:00,547.4
2021-03-23 22:13:00,520.0666666666667
2021-03-23 22:14:00,520.3833333333333
2021-03-23 22:15:00,508.3833333333333
2021-03-23 22:16:00,496.5833333333333
2021-03-23 22:17:00,509.81666666666666
2021-03-23 22:18:00,534.75
2021-03-23 22:19:00,539.3333333333334
2021-03-23 22:20:00,543.9
2021-03-23 22:21:00,546.1333333333333
2021-03-23 22:22:00,565.9333333333333
2021-03-23 22:23:00,546.9833333333333
2021-03-23 22:24:00,547.45
2021-03-23 22:25:00,549.75
2021-03-23 22:26:00,562.9166666666666
2021-03-23 22:27:00,533.1333333333333
2021-03-23 22:28:00,541.3833333333333
2021-03-23 22:29:00,533.3666666666667
2021-03-23 22:30:00,546.35
2021-03-23 22:31:00,557.6833333333333
2021-03-23 22:32:00,556.8333333333334
2021-03-23 22:33:00,558.7833333333333
2021-03-23 22:34:00,548.1833333333333
2021-03-23 22:35:00,537.1
2021-03-23 22:36:00,532.2
2021-03-23 22:37:00,552.55
2021-03-23 22:38:00,517.8833333333333
2021-03-23 22:39:00,510.96666666666664
2021-03-23 22:40:00,523.3666666666667
2021-03-23 22:41:00,507.06666666666666
2021-03-23 22:42:00,512.55
2021-03-23 22:43:00,521.0166666666667
2021-03-23 22:44:00,512.1333333333333
2021-03-23 22:45:00,519.75
2021-03-23 22:46:00,520.0833333333334
2021-03-23 22:47:00,548.3666666666667
2021-03-23 22:48:00,529.4
2021-03-23 22:49:00,533.25
